id,brand,title,description,price,priceCurrency
19906097,,Ram Mount Double Socket Arm Long for 1 Ball,"Ram Mount Double Socket Arm Long for 1 BallThe RAM-B-201-C, long double socket arm, has a socket at both ends that accommodates 1"" ball bases. A single spring inside the arm opens the end sockets, allowing you to pivot the ball and socket connection. This socket technology allows for almost infinite adjustment and perfect viewing angles. Details:Overall Length: 6""Socket-To-Socket Length: 5.1875"" Powder Coated Marine Grade Aluminium 1"" Rubber Ball ""B"" Size",2.899E1,GBP
17638679,,Cisco WS-C2960-24TT-L 24-Port Switch,,30.00,USD
2237327,,Canon EF-M 18-150mm f3.5-6.3 IS STM Zoom Lens,"Versatile yet powerful lens to capture every occasionWith 8.3x zoom and weighing just 300g, this lens offers high-end performance in a small body, perfect to carry with you as you capture everything in sight.Key FeaturesKeep your stills sharp and movies steadyAdvanced 4 stop Image Stabilizer minimises camera shake when shooting handheld in low light, perfect for capturing night time cityscapes or festival fun.Smooth, quiet focusing when shooting moviesStepping motor (STM) technology delivers smooth and quiet auto focus when shooting in live view and movie modes.Combination Image Stabilizer (IS)Designed to work seamlessly with the EOS M5’s in-camera 5-axis digital stabilisation, Combination IS ensures every clip is crisp and clear",799,AUD
7610550,,WD Blue 3D NAND SSD M.2 2280 - 2TB,"Solid-State-Disk, 2 TB, intern, M.2 2280 (M.2 2280), SATA 6Gb/s",211.68,EUR
81382376,Western Digital (WDC),"Western Digital (WDC) 1TB 2.5\"" SATA 6Gb/s Red NAS 24x7","Western Digital 1TB IntelliPower RED NAS 2.5\"" SATA",95.59,EUR
24580765,DANIEL WELLINGTON,DANIEL WELLINGTON Classic Sheffield 40mm DW00100007,Muški sat,1105.00,HRK
51937161,,ASUS Dual -GTX1660S-O6G-EVO GeForce GTX 1660 SUPER 6 GB GDDR6,"ASUS Dual DUAL-GTX1660S-O6G-EVO, GeForce GTX 1660 SUPER, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixel, PCI Express x16 3.0",334.68,EUR
81014895,Crucial,Crucial DDR3 1600MHz 8GB (1x8) SODIMM Memory RAM CT102464BF160B | PCByte,Capacity : 8GB (8GB x1)Type : DDR3Speed : 1600 MHzLatency : CL11Form Factor : SODIMM,62.0,AUD
96846981,,WD HDD2.5 1TB SATA WD10JFCX,"HDD intern notebook WD 2.5\"", 1TB, Red, SATA3, 5400rpm, IntelliPower, 16MB",379.6,LEI
73960273,,Epson - Premium Glossy Photo Paper - 13x18cm - 30 Fogli - C13S042154,"""Carta fotog. Lucida premium best 30fg 255gr 13x18cm (5X7"""") EPSON""",15.52,EUR
43453350,,TRAVELER'S Notebook Blue // Passport,"Introducing plain refill paper produced in Japan with great care using Designphil’s original writing paper designed for maximum writability, inside a plain-texture cowhide cover made in Chiang Mai, Thailand. The refills are made to be the same size as passports so that TRAVELER’S notebook can also hold your passport. You can couple your favorite type of notebook refill with a Zipper Case or Pen Holder (sold separately) to increase storage space or expand use. Minimalist design allows you to easily customize your notebook by adding charm and beads into the rubber band or bookmark string. You can also stick your favorite stickers or used post stamps onto your refill notebook cover. By customizing your notebook cover and refill in your own way, you will enjoy filling your notebook and cherishing the leather texture for many years to come.The color is deep blue similar to indigo dye or blue black ink and reminiscent of an azure blue sky just before dawn.It comes with a blank notebook refill.Leather Cover / H134 x W98 x D10mm MADE IN THAILANDNotebook / H124 x W89 x D4mm, Blank, 64 pages, MD Paper (stitch bound) MADE IN JAPANCotton Bag / H165 x W120mmSpare Rubber Band / MustardPersonalize your Traveler's Notebookwith your name or initials for as low as RM29.",1.45E2,MYR
50129119,ASUS,ASUS GeForce GTX 1660 SUPER Dual Evo 6GB Graphics Card,"2x Fans. 2x Fun.The ASUS Dual GeForce® GTX 1660 SUPER™ EVO sets you up with a serious advantage for high definition AAA gaming. Marathon gaming session? Multi-hour raid? With Axial-tech fans and Auto-Extreme technology, the Dual will keep pumping out frames long after competitors have bitten the dust. If you\\'re looking for a solid, reliable gaming experience, this is it.Axial-tech Fan DesignBetter, faster, strongerNewly designed for the latest generation of top-end ROG graphics cards, these fans feature a smaller hub that facilitates longer blades and a barrier ring to increase downward air pressure.2.7-Slot DesignSink your heat into thisThe Dual leverages a 2.7-slot design to gain more heatsink surface area. The extra thermal headroom increases overclocking potential and allows fans to run at even lower speeds in light scenarios.0dB TechnologyQuiet intelligenceAn advanced onboard controller brings fans to a standstill when the GPU core temperature is below 55 Celsius, letting you enjoy light gaming in relative silence. As temps rise past the threshold, the fans automatically start up again.*To activate 0dB mode, please engage Quiet (Q) bios mode by using the onboard switch.DirectCU IIFirst contactCopper heatpipes make direct contact with the die for improved thermal transfer.Auto?Extreme TechnologyPrecision automated manufacturingAuto-Extreme Technology is an automated manufacturing process that sets new standards in the industry by allowing all soldering to be completed in a single pass. This reduces thermal strain on components and avoids the use of harsh cleaning chemicals, resulting in less environmental impact, lower manufacturing power consumption, and a more reliable product overall.Protective BackplateThat\\'s so metal!The PCB is reinforced by an aluminum backplate that adds structural rigidity, helping to prevent flex and protect components and trace pathways from damage.GPU Tweak IIMonitor, tweak, and tuneThe ASUS GPU Tweak II utility takes graphics card tuning to the next level. It allows you to tweak critical parameters including GPU core clocks, memory frequency, and voltage settings, with the option to monitor everything in real-time through a customisable on-screen display. Advanced fan control is also included along with many more features to help you get the most out of your graphics card.XSplitPremium streamingXSplit offers a premium streaming experience with in-game annotations and other advanced features. Enjoy a free license with the purchase of select ASUS graphics cards. See you online!wtfastPlay lag-freeWe\\'ve partnered with wtfast to help you to play free from lag, latency issues, and lost packets. With a 6-month subscription to the wtfast Gamers Private Network, you\\'ll enjoy lower ping for a smoother, more fluid online gaming experience. Buy an ASUS graphics card - and don\\'t be left waiting!QuantumcloudProfit from GPU powerQuantumcloud is a simple and secure service that lets you effortlessly earn extra money by putting your idle GPU to work. Through an easy-to-use app, your computer can help run cloud-based applications, making you money in the process. Earnings are automatically transferred to your WeChat or PayPal account, and your privacy remains intact because Quantumcloud doesn\\'t collect your personal data. Get started making money today!144?hour Validation Program“Extensive” may be an understatementEach card must meet rigorous performance and reliability standards before it ships. Performance and stress tests are run with the latest chart-topping titles like Fortnite, League of Legends, Overwatch, and PlayerUnknown\\'s Battlegrounds. We also carry out reliability trials that include a 144-hour stability test and a series of 3DMark benchmarking runs to ensure the card performs well when pushed to the limits.Subtle LightingGradient accentThe shroud features a subtle illuminated strip, adding a stylish accent to any build.NVIDIA® G?SYNC™ TechnologySmooth operatorThis graphics card supports NVIDIA® G-SYNCTM display technology for a super-smooth variable refresh rate experience. Enjoy AAA games without the nuisance of screen tearing or stuttering.Main FeaturesOC Edition: Boost Clock 1860 MHz (OC Mode)/ 1830 MHz (Gaming Mode)The GeForce GTX 1660 SUPER is up to 20% faster than the original GTX 1660 and up to 1.5X faster than the previous-generation GTX 1060 6GB. Powered by the award-winning NVIDIA Turing architecture and ultra-fast GDDR6 memory, it\\'s a supercharger for today\\'s most popular games. Time to gear up and get SUPER.Ultra-fast GDDR6 with over 50% more memory bandwidth for high-speed gaming.GeForce Experience: Capture and share videos, screenshots, and livestreams with friends. Keep your drivers up-to-date and optimize game settings. GeForce Experience lets you do it all, making it the essential companion to your GeForce graphics card.Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure.2.7-slot Design expands cooling surface area to make the most of the two powerful Axial-tech fans.0dB technology lets you enjoy light gaming in relative silence.DirectCU II brings copper heatpipes into direct contact with the die for better cooling.Auto-Extreme Technology uses automation to enhance reliability.A protective backplate secures components during transportation and installation.144-hour validation program puts cards through a series of stringent tests to ensure compatibility with the latest games.",233.712,GBP
78276665,,AMD Ryzen 5 3400G - 3.7Ghz,"Frequenza Base: 3,7 GHzTurbo boost: 4,2 GHzSocket: AM4Core: 4 + 4 threadsConsumo: 65 WGPU integrata: Radeon™ RX Vega 11 Graphics",149,EUR
10049858,Audio Technica,Audio Technica ATH-AD500X Headphones,,139.00,GBP
25978496,,Casquette New Era Clean Trucker Chicago Bulls Cap,,2.59E1,EUR
18327954,,Samsung T7 Portable SSD [2TB] (Indigo Blue),"External storage, evolvedWhether you're carrying games, movies, or sensitive work files, the T7 Portable SSD gives you speed and security in a palm-sized package. Experience the next level of external storage.The new norm in external storageLightweight and pocket-sized, the Portable SSD T7 delivers fast speeds and is designed to safeguard data for an easy way to store and transfer large files. Experience everyday high performance in your work and play with the T7.Sleek and compact stylePocket-sized and slim, the lightweight body comes standard on the T7. Roughly the size of a credit card and weighing in at 58 grams, the solid aluminium unibody construction fits comfortably in the palm of your hand.Key FeaturesUp to 1,050 MB/s Transfer SpeedType C-C and Type C to A cables includedMulti-Device compatibilityPassword protection (optional)3 Years Warranty",629,AUD
96712384,,KINGSTON MICRO SD CARD CANVAS SELECT PLUS 128GB 100MB/S LIMITED LIFETIME,,,
3223487,SAMSUNG,"SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM","SAMSUNG 970 EVO PLUS M.2 2280 500GB PCIe Gen 3.0 x4, NVMe 1.3 V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-V7S500B/AM",89.99,USD
73325934,,Sigma 50mm f/1.4 DG HSM Art Lens,"The staple Sigma 50mm 1.4 DG HSM has been redesigned and reengineered to set a new standard for the Art line. With a large 1.4 aperture, the Sigma 50mm 1.4 prime lens is a pro level performer for shooting everything including portrait photography, landscape photography, studio photography and street photography. A Hyper Sonic Motor (HSM) ensures quiet, smooth and accurate autofocusing and paired with Special Low Dispersion (SLD) glass and Super Multi-Layer coating, the 50mm 1.4 is a high performance lens for the modern DSLR sensors. 13 elements in 8 groups allow for unsurpassed performance even at wide apertures and close-up photography is easily managed with a minimum focusing distance of 40cm. The Sigma 50mm 1.4 lens is the new exceptional standard, standard prime.*77mm Front Filter*",9.4999E2,USD
20778381,,1tb pc ssd Wd - blue 3d nand (wds100t2b0a),"3D NAND SATA SSD for capacities up to 2TB with enhanced reliability An active power draw up to 25% lower than previous generations of WD Blue SSD Sequential read speeds up to 560MB/s and sequential write speeds up to 530MB/s An industry-leading 1.75M hours mean time to failure (MTTF) and up to 500 terabytes written (TBW) for enhanced reliability WD F.I.T. Lab certification for compatibility with a wide range of computers Free downloadable software to monitor the status of your drive and clone a drive, or backup your data Includes a 5-year limited warranty so upgrading your storage is worry-free",15842.00,INR
77308213,ASUS,ASUS PRIME X570-PRO (AM4) (D) (90MB11B0-M0EAY0),,87700,
1857352,Znaka: Originlne,Originlny toner Xerox 106R01162 (lt),Originlny spotrebn materil pre tlaiarne XEROX,439.9,EUR
40481736,,Switch D-Link - Web smart - switch - 24 porte - gestito - montabile su rack dgs-1210-24p,24-PORT 10/100/1000MBPS GIGABIT POE SMART SWITCH WITH 4 X 1000BASE-T/SFP PORTS,3.2699E2,EUR
95222715,,Shimano 11 SPD Chain RD/MTB Sil-Tec With Quick Link,Shimano 11 SPD Chain RD/MTB Sil-Tec With Quick Link,94.99,NZD
46010816,Dymo,Dymo 40913 Black On White - 9mm,Dymo S0720680 from Dymo Express. 40913 Black On White - White- 9mm .,9.91,GBP
34746615,,Tissot Heritage Visodate Analog Swiss Quartz Sapphire Crystal Men's Watch,"Stainless steel case, Stainless steel mesh bracelet,Quartz movement, Scratch resistant sapphire, Water resistant up to 3 ATM - 30 meters - 100 feet. Stainless Steel case with 40mm diameter with Silver 7 inches length and 19mm width. Quartz movement, 30M water resistance, Sapphire crystal.######● Brand : Tissot● Gender : Men's● Series : HERITAGE● Movement : Quartz● Case Material : Stainless Steel● Case Size : ● Case Thickness : ● Case Back : ● Crown : ● Bezel : ● Markers : ● Hands : ● Bracelet : Stainless Steel Mesh● Bracelet Color : ● Water Resistance : ● Alarm : No● Crystal : ● Day/Date : No● Warranty : ● Case Shape :",2.2E2,USD
69541495,,Audio-Technica ATH-M50X Professional Monitor Headphones - Black,"As the most critically acclaimed model in the M-Series line, the ATH-M50 is praised by top audio engineers and pro audio reviewers year after year. Now, the ATH-M50x professional monitor headphones feature the same coveted sonic signature, with the added feature of detachable cables.",149.00,USD
29923231,Samsung,Samsung T7 Touch Silver 1TB Portable SSD with Fingerprint ID,"MU-PC1T0S/WW, Portable External SSD, Fingerprint ID, USB 3.2 Gen2/Type-C, Bus Powered",212.51,GBP
33480491,Intel,Intel CPU BX8070110700KF Core i7-10700KF Box 16M Cache 3.8GHz 8Core/16Thread S1200 Retail,Intel CPU BX8070110700KF Core i7-10700KF Box 16M Cache 3.8GHz 8Core/16Thread S1200 Retail,370.99,USD
46104719,,Epson T693500 Matte Black UltraChrome XD Ink Cartridge 350 ml,,199.99,CAD
55591354,Kingston,Kingston DataTraveler G4 USB 3.0 Flash Drive USB 3.0 Memory Stick - 16GB,"Quick and easy transfers of music, video and more - ideal for on the go storage. USB 3.0 performance, backwards compatible with USB 2.0. Compatible with Windows 8.1, 8, 7 (SP1), Vista (SP1 & 2) and Mac OS X v.10.6.x +, Linux v.2.6.x+Ideal for everyday use at work, home, school or wherever you need to take your data - 16GB capacityPractical cap to protect USB plug and your data plus colourful loop attaches to keyringsPlease see full product description for more info.We have been selling online since the year 2000. Buy with confidence.",,
47188511,,Memória RAM Kingston_ValueRAM DDR3 1600MHZ KVR16N11S8/4,DDR3 4GB 1600MHzSRX8 CL11,19.44,EUR
2790527,TP-LINK,TP-LINK Archer T2U Nano AC600 Nano Wireless USB Adapter,"Archer T2U Nano AC600 Nano Wireless USB Adapter. The Archer T2U Nano receives Wi-Fi signals on two separate bands. Supporting 256QAM technology increases 2.4GHz data rate from 150Mbps to 200Mbps for 33% faster performance. 433Mbps on 5GHz is ideal for HD video streaming and lag-free online gaming, while 200Mbps on 2.4GHz is perfect for normal use such as web surfing with legacy devices.",17.99,USD
